Population,Household Income,Per Capita Income,Poverty Count,Poverty Rate
40940.0,59692.0,30712.0,4643.0,11.340986809965804
39962.0,76298.0,35021.0,3315.0,8.295380611581002
2888.0,72163.0,30967.0,175.0,6.0595567867036015
10168.0,63409.0,19183.0,642.0,6.313926042486231
7823.0,56534.0,26471.0,812.0,10.379649750735013
318.0,59961.0,24007.0,0.0,0.0
12113.0,52147.0,25035.0,1948.0,16.08189548419054
6128.0,19028.0,15325.0,2644.0,43.146214099216714
13351.0,37688.0,23371.0,4164.0,31.188675005617558
17441.0,30305.0,17560.0,5440.0,31.19087208302276
11684.0,43321.0,17370.0,2879.0,24.640534063676824
9462.0,30554.0,16906.0,3301.0,34.88691608539421
11657.0,21209.0,12892.0,5098.0,43.73337908552801
15977.0,33606.0,17701.0,5522.0,34.56218313826125
7625.0,29271.0,14864.0,2560.0,33.57377049180328
38299.0,54319.0,26425.0,4595.0,11.99770228987702
3543.0,52500.0,21953.0,314.0,8.862545865086085
19.0,-666666666.0,,0.0,0.0
3810.0,55977.0,24420.0,267.0,7.0078740157480315
9574.0,54904.0,23857.0,1107.0,11.562565280969292
9549.0,68275.0,31286.0,897.0,9.393653785736726
166.0,36250.0,16120.0,52.0,31.325301204819276
4204.0,54564.0,23222.0,494.0,11.75071360608944
4219.0,44137.0,28309.0,430.0,10.191988622896421
42015.0,51019.0,24813.0,5513.0,13.121504224681662
33105.0,42280.0,20068.0,7101.0,21.449932034435886
24489.0,47546.0,21071.0,4514.0,18.43276573155294
2086.0,58365.0,22650.0,196.0,9.395973154362416
32359.0,52261.0,23307.0,4383.0,13.54491795172904
26959.0,60695.0,24978.0,2757.0,10.226640454022775
31012.0,97098.0,44125.0,1591.0,5.130272152715078
1519.0,50500.0,21227.0,217.0,14.285714285714286
1765.0,57500.0,27504.0,136.0,7.705382436260623
11595.0,44363.0,22120.0,2092.0,18.04225959465287
3333.0,53693.0,27284.0,325.0,9.750975097509752
599.0,59306.0,22358.0,23.0,3.8397328881469117
3781.0,70058.0,33579.0,259.0,6.850039672044432
2449.0,48281.0,22750.0,274.0,11.188240097999183
11459.0,70660.0,26500.0,515.0,4.4942839689327165
3861.0,55496.0,21641.0,433.0,11.214711214711215
3374.0,71029.0,24141.0,226.0,6.6982809721398935
31593.0,44381.0,22931.0,4784.0,15.142594878612352
24513.0,41048.0,24702.0,4459.0,18.19034797862359
13155.0,56319.0,24007.0,885.0,6.727480045610034
6665.0,59292.0,32177.0,829.0,12.438109527381846
3411.0,58393.0,24271.0,114.0,3.342128408091469
5283.0,53480.0,24867.0,757.0,14.328979746356238
2741.0,50570.0,27787.0,183.0,6.676395476103612
7410.0,22679.0,5669.0,538.0,7.2604588394062075
13292.0,73722.0,26617.0,1147.0,8.629250677099007
5248.0,53125.0,24575.0,672.0,12.804878048780488
23834.0,50208.0,24103.0,3082.0,12.931106822186791
8738.0,65116.0,21158.0,468.0,5.355916685740444
8912.0,56563.0,33421.0,868.0,9.73967684021544
1025.0,51625.0,25629.0,126.0,12.292682926829269
5287.0,57566.0,21081.0,337.0,6.374125212786079
3808.0,57452.0,26863.0,215.0,5.6460084033613445
9144.0,53913.0,23892.0,904.0,9.886264216972878
21380.0,55056.0,29824.0,2007.0,9.387277829747427
13534.0,63333.0,28175.0,1500.0,11.083197872026009
5140.0,60456.0,26973.0,546.0,10.622568093385214
135.0,36641.0,20020.0,35.0,25.925925925925927
6491.0,18054.0,11993.0,2881.0,44.38453242951779
10874.0,36758.0,16250.0,3095.0,28.462387345962846
30504.0,51012.0,28638.0,4477.0,14.676763703120903
13760.0,40000.0,21566.0,2902.0,21.09011627906977
5714.0,36589.0,20112.0,1547.0,27.073853692684633
9246.0,55162.0,34912.0,1340.0,14.492753623188406
22332.0,38683.0,16613.0,5553.0,24.86566362170876
25202.0,42292.0,24612.0,5401.0,21.43083882231569
6728.0,48125.0,25733.0,1170.0,17.39001189060642
15257.0,53065.0,29267.0,1726.0,11.312840007865242
8052.0,54531.0,26650.0,575.0,7.141082960755092
2102.0,54152.0,25357.0,337.0,16.032350142721217
17802.0,49493.0,26182.0,1874.0,10.526907089091113
32.0,-666666666.0,17325.0,5.0,15.625
1605.0,50114.0,23121.0,242.0,15.077881619937695
18413.0,52899.0,30440.0,1880.0,10.210177591918754
4313.0,60274.0,26376.0,241.0,5.587757941108277
7846.0,47241.0,20156.0,1816.0,23.14555187356615
14451.0,45769.0,25115.0,2058.0,14.241228980693379
5067.0,57326.0,24205.0,351.0,6.927175843694494
7599.0,59167.0,31501.0,549.0,7.224634820371102
22838.0,56953.0,27702.0,2262.0,9.904545056484807
1135.0,57250.0,28716.0,115.0,10.13215859030837
518.0,45947.0,26427.0,31.0,5.984555984555985
3516.0,54621.0,20678.0,515.0,14.647326507394768
18984.0,49708.0,24068.0,2481.0,13.06890012642225
7642.0,58919.0,30696.0,652.0,8.531797958649568
8372.0,42876.0,21408.0,1667.0,19.911610129001435
4321.0,41985.0,16125.0,1304.0,30.1781994908586
4866.0,51967.0,20661.0,562.0,11.549527332511303
3412.0,61167.0,28326.0,310.0,9.085580304806564
2092.0,59129.0,25006.0,99.0,4.732313575525812
1999.0,55484.0,30424.0,145.0,7.2536268134067035
4642.0,53375.0,23748.0,645.0,13.894872899612237
2925.0,51028.0,24009.0,232.0,7.931623931623932
5311.0,78625.0,36474.0,301.0,5.667482583317643
26659.0,47920.0,23574.0,3058.0,11.470797854383136
15188.0,46367.0,23079.0,1977.0,13.016855412167502
397.0,36739.0,16632.0,102.0,25.692695214105793
1355.0,50250.0,23252.0,110.0,8.118081180811808
12315.0,52854.0,21116.0,1266.0,10.28014616321559
1969.0,56735.0,31417.0,223.0,11.32554596241747
1353.0,61587.0,26594.0,60.0,4.434589800443459
5477.0,90692.0,32031.0,38.0,0.693810480189885
830.0,56574.0,29230.0,37.0,4.457831325301205
8181.0,52610.0,23877.0,595.0,7.27294951717394
3054.0,64038.0,27165.0,319.0,10.445317616240995
0.0,-666666666.0,-666666666.0,0.0,
3230.0,54300.0,17410.0,663.0,20.526315789473685
3327.0,58281.0,25740.0,206.0,6.1917643522693115
16954.0,53976.0,22613.0,1718.0,10.13330187566356
1446.0,54271.0,24566.0,146.0,10.096818810511756
6502.0,66087.0,25358.0,494.0,7.597662257766841
2124.0,56122.0,23915.0,143.0,6.732580037664784
828.0,54205.0,22233.0,61.0,7.367149758454106
6630.0,77989.0,37429.0,378.0,5.701357466063349
2086.0,63750.0,32855.0,187.0,8.964525407478428
1442.0,64732.0,24804.0,132.0,9.153952843273231
167.0,-666666666.0,,167.0,100.0
3640.0,51844.0,26562.0,376.0,10.32967032967033
3614.0,61528.0,25164.0,599.0,16.57443276148312
1007.0,64239.0,24475.0,62.0,6.156901688182721
3753.0,54283.0,28119.0,250.0,6.661337596589395
4334.0,56290.0,22582.0,342.0,7.891093677895708
1740.0,49074.0,28032.0,66.0,3.793103448275862
6517.0,61881.0,28181.0,591.0,9.068589841951818
3810.0,65644.0,26985.0,171.0,4.488188976377953
1559.0,59432.0,33036.0,57.0,3.656189865298268
209.0,37292.0,19662.0,11.0,5.2631578947368425
10672.0,31340.0,19070.0,3677.0,34.45464767616192
9578.0,20837.0,11080.0,4686.0,48.92461891835456
28952.0,66358.0,37502.0,1965.0,6.787095882840564
20872.0,38350.0,22278.0,3888.0,18.62782675354542
25703.0,27449.0,13323.0,9942.0,38.680309691475706
17057.0,45659.0,20550.0,3760.0,22.04373570967931
19434.0,39528.0,20945.0,3474.0,17.87588761963569
8710.0,36541.0,22466.0,1398.0,16.050516647531573
12169.0,108638.0,54730.0,708.0,5.818062289423946
28033.0,55073.0,26006.0,1921.0,6.852637962401455
18265.0,34989.0,21451.0,3655.0,20.010949904188337
20838.0,58330.0,26908.0,2107.0,10.111335060946349
9795.0,47275.0,24233.0,1273.0,12.99642674834099
29068.0,52148.0,28045.0,3101.0,10.668088619788083
35104.0,60287.0,29574.0,3204.0,9.127164995442115
22187.0,88584.0,39661.0,797.0,3.5921936268986343
40107.0,43815.0,23484.0,7809.0,19.470416635500037
35568.0,48332.0,27391.0,5555.0,15.617971210076472
3299.0,54138.0,24293.0,386.0,11.70051530766899
1374.0,62120.0,27465.0,53.0,3.8573508005822417
1204.0,65833.0,30117.0,43.0,3.5714285714285716
1499.0,54875.0,22338.0,164.0,10.940627084723149
583.0,57500.0,27377.0,21.0,3.6020583190394513
1867.0,48103.0,20246.0,313.0,16.76486341724692
2502.0,54583.0,25535.0,404.0,16.147082334132694
1143.0,61761.0,27766.0,89.0,7.786526684164479
28.0,-666666666.0,,0.0,0.0
8152.0,52353.0,26405.0,713.0,8.746319921491658
1587.0,53203.0,25775.0,126.0,7.939508506616257
4557.0,47396.0,23421.0,640.0,14.044327408382708
2994.0,55329.0,21959.0,465.0,15.531062124248496
76.0,47917.0,19429.0,4.0,5.2631578947368425
200.0,36667.0,18956.0,39.0,19.5
3342.0,51927.0,30120.0,258.0,7.719928186714542
6210.0,44053.0,20162.0,996.0,16.03864734299517
5972.0,64926.0,29564.0,434.0,7.267247153382452
2999.0,47000.0,20959.0,381.0,12.704234744914972
1920.0,41087.0,23788.0,217.0,11.302083333333334
2662.0,61912.0,26879.0,124.0,4.658151765589782
1092.0,46250.0,22695.0,303.0,27.747252747252748
249.0,-666666666.0,20475.0,48.0,19.27710843373494
116.0,-666666666.0,8477.0,86.0,74.13793103448276
28020.0,42191.0,22230.0,4267.0,15.228408279800142
726.0,50375.0,21864.0,42.0,5.785123966942149
1923.0,50139.0,24035.0,317.0,16.484659386375455
19079.0,44230.0,24271.0,3058.0,16.028093715603543
23921.0,33025.0,16897.0,5526.0,23.101040926382677
587.0,39821.0,17281.0,134.0,22.82793867120954
561.0,49570.0,27753.0,0.0,0.0
540.0,-666666666.0,14352.0,135.0,25.0
1035.0,49594.0,34514.0,91.0,8.792270531400966
137.0,31743.0,26478.0,10.0,7.299270072992701
9566.0,49293.0,22227.0,1287.0,13.453899226426929
115.0,29583.0,18470.0,24.0,20.869565217391305
57.0,-666666666.0,21739.0,17.0,29.82456140350877
23323.0,42829.0,22439.0,3893.0,16.691677743000472
1735.0,60167.0,24285.0,117.0,6.743515850144092
14491.0,47698.0,23622.0,1961.0,13.53253743702988
2132.0,51824.0,24644.0,225.0,10.553470919324578
4826.0,72250.0,33802.0,154.0,3.1910484873601326
2316.0,47633.0,21386.0,478.0,20.639032815198618
209.0,-666666666.0,35645.0,20.0,9.569377990430622
1587.0,48971.0,23103.0,186.0,11.720226843100189
1576.0,43333.0,24397.0,195.0,12.373096446700508
915.0,56154.0,25415.0,109.0,11.912568306010929
1028.0,48600.0,39333.0,177.0,17.217898832684824
4896.0,61800.0,22597.0,448.0,9.15032679738562
801.0,61339.0,20322.0,19.0,2.3720349563046192
1594.0,59861.0,27297.0,200.0,12.547051442910917
16251.0,48068.0,26304.0,2086.0,12.836133161036244
2843.0,47333.0,23452.0,140.0,4.924375659514597
6456.0,44028.0,24023.0,1008.0,15.613382899628252
133.0,59034.0,24809.0,9.0,6.7669172932330826
10498.0,54277.0,27349.0,1531.0,14.583730234330348
962.0,31734.0,17984.0,126.0,13.097713097713097
11144.0,58872.0,29494.0,710.0,6.371141421392678
335.0,-666666666.0,22995.0,71.0,21.19402985074627
640.0,56750.0,27032.0,168.0,26.25
9935.0,52177.0,25507.0,824.0,8.293910417715148
742.0,71250.0,30626.0,40.0,5.390835579514825
376.0,71500.0,47892.0,25.0,6.648936170212766
4372.0,64471.0,27024.0,448.0,10.247026532479415
1034.0,52163.0,20962.0,301.0,29.110251450676984
3266.0,69470.0,30203.0,296.0,9.06307409675444
1433.0,52857.0,24016.0,129.0,9.002093510118632
3316.0,51480.0,18893.0,581.0,17.521109770808202
22682.0,62721.0,32180.0,2162.0,9.531787320342122
2075.0,56612.0,27020.0,178.0,8.578313253012048
5326.0,55088.0,25740.0,343.0,6.440105144573789
3121.0,56935.0,27035.0,263.0,8.426786286446651
99.0,46750.0,24555.0,10.0,10.1010101010101
308.0,-666666666.0,13006.0,204.0,66.23376623376623
1052.0,74375.0,29438.0,131.0,12.452471482889734
4507.0,47335.0,20198.0,678.0,15.043266030619037
1695.0,36620.0,16868.0,431.0,25.42772861356932
5201.0,51607.0,25794.0,387.0,7.4408767544702945
6235.0,61563.0,27423.0,546.0,8.757016840417
4514.0,53931.0,25379.0,656.0,14.532565352237484
5894.0,41632.0,23148.0,927.0,15.727858839497795
6121.0,72580.0,31555.0,325.0,5.309589936284921
7250.0,40724.0,22906.0,1494.0,20.606896551724137
41.0,-666666666.0,57866.0,0.0,0.0
4753.0,62963.0,28388.0,597.0,12.560488112770882
2398.0,41875.0,20375.0,501.0,20.892410341951628
701.0,61583.0,15149.0,50.0,7.132667617689016
15953.0,57352.0,25921.0,1311.0,8.217890052027832
16704.0,55806.0,28056.0,2179.0,13.04477969348659
330.0,46583.0,21959.0,39.0,11.818181818181818
2572.0,40701.0,22743.0,393.0,15.279937791601867
578.0,47625.0,20884.0,46.0,7.958477508650519
4272.0,59628.0,24186.0,469.0,10.978464419475655
3410.0,38438.0,18090.0,700.0,20.527859237536656
11410.0,87674.0,44732.0,283.0,2.4802804557405786
1070.0,-666666666.0,16347.0,348.0,32.52336448598131
10482.0,76235.0,31941.0,415.0,3.9591680976912804
74.0,-666666666.0,19349.0,15.0,20.27027027027027
4362.0,75404.0,32005.0,82.0,1.879871618523613
1619.0,49500.0,24265.0,102.0,6.300185299567635
4463.0,66351.0,28852.0,262.0,5.870490701321981
19674.0,40991.0,22379.0,2476.0,12.585137745247534
45802.0,51738.0,26932.0,4751.0,10.372909479935373
1171.0,58854.0,26214.0,67.0,5.721605465414176
4642.0,68942.0,29410.0,124.0,2.6712623869021974
1543.0,38553.0,21210.0,266.0,17.239144523655217
5097.0,57964.0,24577.0,108.0,2.1188934667451442
2541.0,39570.0,18828.0,576.0,22.668240850059032
1650.0,48698.0,20985.0,101.0,6.121212121212121
992.0,52868.0,22224.0,21.0,2.1169354838709675
3013.0,70208.0,29728.0,195.0,6.471954862263525
2023.0,47841.0,22478.0,257.0,12.703905091448345
1183.0,54167.0,23890.0,175.0,14.792899408284024
48123.0,48737.0,26726.0,7397.0,15.37102840637533
42.0,-666666666.0,22619.0,1.0,2.380952380952381
3684.0,58819.0,25683.0,589.0,15.988056460369164
731.0,36154.0,22166.0,65.0,8.891928864569083
2046.0,61875.0,29413.0,110.0,5.376344086021505
3621.0,36528.0,22057.0,814.0,22.47997790665562
6285.0,55982.0,24706.0,502.0,7.9872712808273665
1364.0,41750.0,24416.0,265.0,19.428152492668623
14552.0,44124.0,23425.0,2027.0,13.92935678944475
14435.0,51402.0,24289.0,1801.0,12.476619328022169
17457.0,76363.0,32660.0,1035.0,5.928853754940712
852.0,32108.0,20348.0,63.0,7.394366197183099
1014.0,51111.0,30913.0,203.0,20.01972386587771
44221.0,55259.0,29845.0,5592.0,12.645575631487302
27043.0,60791.0,32267.0,2945.0,10.890063972192435
5650.0,53346.0,21417.0,778.0,13.769911504424778
1410.0,52829.0,24370.0,143.0,10.141843971631205
490.0,44009.0,20034.0,47.0,9.591836734693878
170.0,-666666666.0,57911.0,18.0,10.588235294117647
2142.0,54745.0,23669.0,149.0,6.956115779645192
3010.0,51483.0,26211.0,305.0,10.132890365448505
1477.0,49125.0,22161.0,98.0,6.6350710900473935
945.0,42309.0,24180.0,275.0,29.1005291005291
2996.0,58063.0,22540.0,441.0,14.719626168224298
1765.0,65179.0,26627.0,0.0,0.0
1662.0,53083.0,19518.0,278.0,16.726835138387486
21518.0,53249.0,26251.0,2209.0,10.265823961334696
6232.0,49638.0,20566.0,594.0,9.531450577663671
762.0,46813.0,21267.0,187.0,24.540682414698164
4509.0,59804.0,25630.0,393.0,8.715901530272788
163.0,55000.0,23294.0,40.0,24.539877300613497
22001.0,49736.0,26918.0,2832.0,12.872142175355666
1733.0,37198.0,20518.0,456.0,26.31275245239469
225.0,46563.0,18018.0,25.0,11.11111111111111
1440.0,52750.0,23867.0,185.0,12.847222222222221
20540.0,46149.0,22906.0,3133.0,15.253164556962025
545.0,57417.0,24764.0,42.0,7.706422018348624
2276.0,48571.0,22598.0,423.0,18.58523725834798
1677.0,48333.0,20990.0,141.0,8.407871198568873
30654.0,49147.0,23626.0,4557.0,14.865922881190057
1045.0,82829.0,21636.0,78.0,7.464114832535885
1301.0,68000.0,31514.0,16.0,1.2298232129131437
375.0,43000.0,25755.0,62.0,16.533333333333335
3197.0,48393.0,23840.0,381.0,11.917422583672193
26736.0,32250.0,19220.0,6817.0,25.4974566128067
25559.0,31865.0,19796.0,7877.0,30.818889627919717
31723.0,51964.0,29234.0,4577.0,14.428017526715632
3639.0,23634.0,16315.0,1509.0,41.467436108821104
5026.0,-666666666.0,5992.0,8.0,0.15917230401910068
3699.0,52250.0,28849.0,195.0,5.27169505271695
136.0,30625.0,18167.0,34.0,25.0
525.0,63452.0,25756.0,28.0,5.333333333333333
2106.0,48875.0,16783.0,668.0,31.71889838556505
4509.0,41065.0,21340.0,742.0,16.45597693501885
5688.0,52821.0,27580.0,833.0,14.644866385372714
22673.0,40738.0,22220.0,4158.0,18.338993516517444
3216.0,56212.0,28477.0,289.0,8.9863184079602
669.0,30938.0,21233.0,144.0,21.524663677130047
3402.0,37724.0,21236.0,714.0,20.987654320987655
151.0,46250.0,18789.0,10.0,6.622516556291391
2655.0,49405.0,23003.0,425.0,16.0075329566855
555.0,47679.0,26644.0,55.0,9.90990990990991
2885.0,52063.0,24410.0,324.0,11.230502599653379
2188.0,53365.0,30131.0,263.0,12.020109689213895
2552.0,52572.0,26069.0,185.0,7.2492163009404385
118.0,31250.0,12525.0,25.0,21.1864406779661
1374.0,59271.0,22472.0,142.0,10.334788937409025
3881.0,50082.0,25038.0,444.0,11.440350425148157
9312.0,41376.0,23015.0,1181.0,12.682560137457045
604.0,51429.0,13841.0,142.0,23.509933774834437
1083.0,47045.0,20185.0,127.0,11.72668513388735
5619.0,47150.0,22337.0,422.0,7.510233137568963
1271.0,42500.0,28953.0,159.0,12.509834775767112
2719.0,43917.0,22753.0,529.0,19.455682236116218
5505.0,52996.0,26292.0,767.0,13.932788374205268
1030.0,50893.0,22002.0,159.0,15.436893203883495
913.0,45917.0,32154.0,73.0,7.995618838992333
3025.0,40888.0,22181.0,265.0,8.760330578512397
1345.0,45952.0,30180.0,215.0,15.985130111524164
225.0,55208.0,23807.0,23.0,10.222222222222221
29865.0,43265.0,22080.0,4827.0,16.16273229532898
26.0,-666666666.0,,0.0,0.0
3232.0,51488.0,24506.0,451.0,13.95420792079208
1272.0,43750.0,21665.0,176.0,13.836477987421384
12613.0,45605.0,20438.0,1918.0,15.20653294220249
2309.0,41875.0,21175.0,363.0,15.721091381550455
45883.0,39038.0,23353.0,8720.0,19.004860187869145
1752.0,45335.0,23601.0,185.0,10.559360730593607
201.0,27000.0,12924.0,75.0,37.3134328358209
175.0,38250.0,18073.0,22.0,12.571428571428571
3021.0,57292.0,26601.0,358.0,11.850380668652765
1761.0,53088.0,24982.0,128.0,7.268597387847814
1379.0,57000.0,27649.0,141.0,10.224800580130529
1407.0,61875.0,26263.0,83.0,5.899076048329779
683.0,47115.0,22317.0,136.0,19.91215226939971
338.0,44583.0,18853.0,71.0,21.005917159763314
4954.0,36706.0,18323.0,1157.0,23.354864755752928
1795.0,67723.0,21372.0,271.0,15.097493036211699
8207.0,46366.0,24922.0,1344.0,16.37626416473742
7077.0,55953.0,31862.0,683.0,9.650982054542885
42998.0,52366.0,35120.0,9416.0,21.89869296246337
33052.0,49891.0,27194.0,5146.0,15.569405784823914
23309.0,37464.0,22590.0,6994.0,30.00557724484105
3873.0,-666666666.0,4225.0,0.0,0.0
3737.0,-666666666.0,2670.0,0.0,0.0
25701.0,29981.0,20896.0,9320.0,36.26318042099529
444.0,69125.0,17024.0,132.0,29.72972972972973
27421.0,47011.0,25187.0,3482.0,12.69829692571387
8746.0,52573.0,27239.0,932.0,10.656300022867597
721.0,54732.0,23882.0,44.0,6.102635228848821
8628.0,57900.0,29686.0,958.0,11.103384330088085
1267.0,44943.0,20726.0,225.0,17.75848460931334
4790.0,40130.0,23008.0,701.0,14.634655532359082
4363.0,58575.0,28455.0,406.0,9.30552372220949
0.0,-666666666.0,-666666666.0,0.0,
1533.0,51375.0,28084.0,95.0,6.1969993476842795
88.0,-666666666.0,23850.0,17.0,19.318181818181817
4442.0,46172.0,22716.0,458.0,10.310670868977938
9541.0,48111.0,25967.0,1383.0,14.495335918666806
1259.0,47266.0,21553.0,192.0,15.250198570293884
10505.0,51677.0,23295.0,854.0,8.129462160875773
6851.0,53616.0,33505.0,791.0,11.545759743103197
273.0,47500.0,35688.0,30.0,10.989010989010989
1128.0,43194.0,24866.0,263.0,23.31560283687943
4916.0,53079.0,23518.0,556.0,11.310008136696501
645.0,58214.0,22891.0,43.0,6.666666666666667
7593.0,38350.0,20786.0,1227.0,16.159620703279337
87.0,-666666666.0,20471.0,0.0,0.0
1672.0,53264.0,23050.0,212.0,12.679425837320574
146.0,52778.0,24588.0,0.0,0.0
27.0,-666666666.0,,0.0,0.0
4070.0,53500.0,22797.0,525.0,12.899262899262899
10808.0,50649.0,25384.0,1541.0,14.257957068837898
4479.0,64444.0,26370.0,310.0,6.921187765126144
209.0,34688.0,18877.0,35.0,16.74641148325359
612.0,49550.0,20559.0,103.0,16.830065359477125
125.0,-666666666.0,,0.0,0.0
1431.0,56319.0,33977.0,88.0,6.149545772187282
1658.0,35938.0,22099.0,244.0,14.716525934861279
1643.0,46046.0,27505.0,301.0,18.320146074254414
2604.0,50592.0,23696.0,409.0,15.706605222734256
17796.0,44903.0,22642.0,2590.0,14.553832321870082
3973.0,42627.0,20040.0,860.0,21.64611125094387
2354.0,53571.0,24180.0,408.0,17.332200509770605
1757.0,49022.0,5601.0,16.0,0.910643141718839
980.0,67500.0,29215.0,84.0,8.571428571428571
1251.0,66875.0,31089.0,34.0,2.717825739408473
642.0,93219.0,32437.0,20.0,3.115264797507788
3013.0,38319.0,20572.0,599.0,19.880517756388983
728.0,77991.0,27921.0,0.0,0.0
384.0,55577.0,17864.0,28.0,7.291666666666667
3337.0,51019.0,22683.0,234.0,7.012286484866647
461.0,66250.0,28971.0,50.0,10.845986984815617
381.0,38750.0,29343.0,9.0,2.3622047244094486
1677.0,56154.0,26056.0,64.0,3.8163387000596303
406.0,42321.0,22703.0,37.0,9.113300492610838
1163.0,38468.0,19951.0,150.0,12.89767841788478
819.0,42228.0,22351.0,106.0,12.942612942612943
4505.0,67737.0,27448.0,268.0,5.948945615982242
810.0,46607.0,21278.0,53.0,6.54320987654321
0.0,-666666666.0,-666666666.0,0.0,
993.0,76310.0,26560.0,107.0,10.775427995971803
1229.0,65938.0,25901.0,141.0,11.472742066720912
10008.0,53404.0,24284.0,1335.0,13.339328537170264
21066.0,57211.0,31423.0,1837.0,8.720212664957751
740.0,82583.0,32348.0,17.0,2.2972972972972974
862.0,59375.0,26290.0,112.0,12.993039443155453
310.0,-666666666.0,195068.0,0.0,0.0
8257.0,52351.0,23337.0,985.0,11.92927213273586
1814.0,54549.0,24163.0,186.0,10.253583241455347
5583.0,57461.0,18736.0,661.0,11.83951280673473
1541.0,47500.0,23191.0,159.0,10.317975340687864
4201.0,47934.0,23065.0,427.0,10.164246607950489
1404.0,48895.0,25906.0,65.0,4.62962962962963
6071.0,52982.0,27157.0,448.0,7.379344424312304
758.0,38387.0,20715.0,89.0,11.741424802110817
292.0,58542.0,29845.0,23.0,7.876712328767123
1113.0,66971.0,30490.0,174.0,15.633423180592992
280.0,69107.0,25534.0,77.0,27.5
1187.0,62768.0,29431.0,64.0,5.391743892165122
838.0,53155.0,28072.0,52.0,6.205250596658711
2724.0,70804.0,32899.0,132.0,4.845814977973569
367.0,80673.0,27474.0,0.0,0.0
4030.0,48176.0,25703.0,489.0,12.133995037220844
135.0,42500.0,25362.0,10.0,7.407407407407407
695.0,51111.0,17691.0,230.0,33.093525179856115
10760.0,49231.0,25130.0,1565.0,14.54460966542751
496.0,40750.0,27779.0,56.0,11.290322580645162
410.0,36094.0,25092.0,36.0,8.78048780487805
25935.0,43636.0,23435.0,3992.0,15.39232697127434
49.0,-666666666.0,17112.0,22.0,44.89795918367347
922.0,53636.0,25045.0,67.0,7.266811279826464
3352.0,46563.0,23146.0,472.0,14.081145584725537
14163.0,53500.0,28918.0,1413.0,9.976699851726329
5121.0,53375.0,24068.0,718.0,14.020699082210506
1305.0,70179.0,32113.0,91.0,6.973180076628353
661.0,51842.0,26859.0,71.0,10.741301059001513
2880.0,73393.0,31127.0,256.0,8.88888888888889
1764.0,47697.0,21260.0,300.0,17.006802721088434
212.0,28750.0,16003.0,43.0,20.28301886792453
1735.0,57500.0,27878.0,160.0,9.221902017291066
12775.0,58238.0,31479.0,1575.0,12.32876712328767
35920.0,74469.0,37709.0,2013.0,5.604120267260579
2066.0,61637.0,31227.0,88.0,4.259438528557599
2769.0,50000.0,25389.0,191.0,6.897797038642109
2414.0,50302.0,22908.0,284.0,11.764705882352942
5436.0,49255.0,24828.0,686.0,12.619573215599706
1351.0,52697.0,23903.0,147.0,10.880829015544041
3747.0,67125.0,33110.0,188.0,5.017347211102215
4221.0,90511.0,35942.0,211.0,4.998815446576641
1014.0,47176.0,24909.0,109.0,10.749506903353057
4277.0,59071.0,32202.0,282.0,6.593406593406593
1560.0,65265.0,26381.0,124.0,7.948717948717949
42.0,45000.0,30421.0,4.0,9.523809523809524
4828.0,45867.0,26004.0,394.0,8.16072908036454
3655.0,50377.0,24458.0,516.0,14.117647058823529
1797.0,39886.0,23273.0,239.0,13.299944351697274
12064.0,47184.0,25478.0,1524.0,12.63262599469496
155.0,70000.0,25526.0,0.0,0.0
326.0,32727.0,52634.0,81.0,24.846625766871167
19333.0,35762.0,21841.0,4860.0,25.13836445455956
32248.0,50844.0,25867.0,4456.0,13.817911188290747
27074.0,48544.0,26879.0,4086.0,15.091970155869099
10405.0,24947.0,17323.0,4413.0,42.41230177799135
34587.0,35868.0,19846.0,8571.0,24.780987076069042
26802.0,42251.0,30226.0,2874.0,10.723080367136781
17403.0,60480.0,31715.0,1831.0,10.521174510141929
17044.0,86626.0,44965.0,576.0,3.3794883830086833
35325.0,42001.0,25193.0,5504.0,15.581033262561926
20750.0,48930.0,27179.0,2954.0,14.236144578313253
11359.0,35150.0,18213.0,2983.0,26.26111453473017
12553.0,52727.0,24388.0,1598.0,12.730024695291963
12107.0,20389.0,13760.0,4810.0,39.729082349054266
2923.0,-666666666.0,6315.0,0.0,0.0
1031.0,51917.0,26988.0,82.0,7.9534432589718715
1106.0,57679.0,25563.0,63.0,5.69620253164557
19294.0,49960.0,24793.0,2846.0,14.750699699388411
46.0,-666666666.0,23926.0,0.0,0.0
1158.0,37625.0,19687.0,303.0,26.16580310880829
3625.0,52604.0,12630.0,295.0,8.137931034482758
1839.0,62386.0,22878.0,125.0,6.797172376291463
2167.0,47434.0,20704.0,281.0,12.967235809875405
9630.0,43295.0,22735.0,1348.0,13.997923156801662
444.0,56172.0,25701.0,0.0,0.0
1254.0,55893.0,26117.0,212.0,16.905901116427433
1856.0,46875.0,25190.0,254.0,13.685344827586206
277.0,52344.0,37795.0,45.0,16.24548736462094
2424.0,54781.0,24308.0,291.0,12.004950495049505
97.0,53750.0,27095.0,0.0,0.0
845.0,64063.0,25883.0,41.0,4.85207100591716
480.0,37500.0,15898.0,121.0,25.208333333333332
431.0,48917.0,22132.0,38.0,8.816705336426914
696.0,60653.0,51374.0,71.0,10.201149425287356
941.0,51875.0,21931.0,106.0,11.26461211477152
418.0,41500.0,16147.0,124.0,29.66507177033493
855.0,68036.0,19746.0,153.0,17.894736842105264
1363.0,48309.0,24839.0,154.0,11.298606016140866
